Fips,Name,Temp,Rank,Past Mean,,,,,,
51001,Frederick County,70.2,84,69,,,,,,
51003,Giles County,68.1,73,67.3,,,,,,
51005,Gloucester County,75.3,98,73.8,,,,,,
51007,Goochland County,73.6,86,72.6,,,,,,
51009,Grayson County,65.4,71,64.8,,,,,,
51011,Greene County,72,116,69.4,,,,,,
51013,Greensville County,74.8,79,74,,,,,,
51015,Halifax County,73.9,85,72.7,,,,,,
51017,Hanover County,74.6,100,73,,,,,,
51019,Henrico County,75.1,93,73.8,,,,,,
51021,Henry County,72.6,60,72.2,,,,,,
51023,Highland County,65.4,77,64.5,,,,,,
51025,Isle of Wight County,75.6,94,74.2,,,,,,
51027,James City County,75.7,98,74.2,,,,,,
51029,King and Queen County,74.9,97,73.5,,,,,,
51031,King George County,75.8,120,72.5,,,,,,
51033,King William County,75,95,73.6,,,,,,
51035,Lancaster County,75,102,73.2,,,,,,
51036,Lee County,70.4,64,70.5,,,,,,
51037,Loudoun County,72.8,113,70.5,,,,,,
51041,Louisa County,73.2,95,71.7,,,,,,
51043,Lunenburg County,73.6,81,72.7,,,,,,
51045,Madison County,71.5,105,69.4,,,,,,
51047,Mathews County,75.1,95,73.6,,,,,,
51049,Mecklenburg County,74.2,80,73.2,,,,,,
51051,Middlesex County,75,100,73.6,,,,,,
51053,Montgomery County,69.3,82,68.2,,,,,,
51057,Nelson County,71.6,100,70,,,,,,
51059,New Kent County,75.2,93,73.9,,,,,,
51061,Northampton County,74.6,99,72.9,,,,,,
51063,Northumberland County,75.1,110,72.8,,,,,,
51065,Nottoway County,73.8,82,72.8,,,,,,
51067,Orange County,73.4,109,71.3,,,,,,
51069,Page County,70,104,68,,,,,,
51071,Patrick County,69.9,50,70,,,,,,
51073,Pittsylvania County,72.7,62,72.5,,,,,,
51075,Powhatan County,73.8,82,72.9,,,,,,
51077,Prince Edward County,73.5,87,72.2,,,,,,
51079,Prince George County,75.9,96,74.4,,,,,,
51081,Prince William County,74.6,120,71.5,,,,,,
51083,Pulaski County,68.5,74,67.8,,,,,,
51085,Rappahannock County,70.5,94,69.1,,,,,,
51087,Richmond County,75.2,109,73.1,,,,,,
51089,Roanoke County,70.8,71,70.1,,,,,,
51091,Rockbridge County,69.9,71,69.6,,,,,,
51093,Rockingham County,70,107,67.8,,,,,,
51095,Russell County,69.1,79,68.3,,,,,,
51097,Scott County,71.1,71,70.5,,,,,,
51099,Shenandoah County,70.2,95,68.6,,,,,,
51101,Smyth County,67.2,76,66.4,,,,,,
51103,Southampton County,75.3,91,74,,,,,,
51105,Spotsylvania County,73.9,111,71.3,,,,,,
51107,Stafford County,75,121,71.5,,,,,,
51109,Surry County,75.8,98,74.2,,,,,,
51111,Sussex County,75.5,94,74,,,,,,
51113,Tazewell County,66.5,67,66.1,,,,,,
51115,Warren County,70,81,69,,,,,,
51117,Washington County,69.9,86,68.9,,,,,,
51119,Westmoreland County,75.8,118,72.9,,,,,,
51121,Wise County,68.5,72,68.1,,,,,,
51125,Wythe County,67.1,61,66.8,,,,,,
51127,York County,75.7,95,74.2,,,,,,
51131,Alexandria City,75.3,118,72.4,,,,,,
51133,Bristol City,71.6,89,70.5,,,,,,
51135,Buena Vista City,71.4,73,71,,,,,,
51137,Charlottesville City,73.9,110,71.6,,,,,,
51139,Chesapeake City,75.2,90,73.7,,,,,,
51141,Colonial Heights City,75.8,98,74.4,,,,,,
51143,Covington City,70.1,53,70.3,,,,,,
51145,Danville City,74.5,76,73.6,,,,,,
51147,Emporia City,75,79,74.2,,,,,,
51149,Fairfax City,74.1,119,71.1,,,,,,
51153,Falls Church City,74.2,119,71.2,,,,,,
51155,Franklin City,75.3,93,74,,,,,,
51157,Fredericksburg City,74.8,119,71.4,,,,,,
51159,Galax City,67.3,69,66.8,,,,,,
51161,Hampton City,75.8,89,74.4,,,,,,
51163,Harrisonburg City,71.3,108,69,,,,,,
51165,Hopewell City,76,96,74.7,,,,,,
51167,Lynchburg City,73.1,99,71.4,,,,,,
51169,Manassas City,74.5,119,71.5,,,,,,
51171,Manassas Park City,74.6,120,71.5,,,,,,
51173,Martinsville City,72.8,65,72.3,,,,,,
51175,Newport News City,75.9,95,74.4,,,,,,
51177,Norfolk City,76.1,101,74.2,,,,,,
51179,Norton City,68.5,72,68,,,,,,
51181,Petersburg City,75.7,97,74.3,,,,,,
51183,Poquoson City,75.8,93,74.3,,,,,,
51185,Portsmouth City,76.2,95,74.5,,,,,,
51187,Radford City,69.5,80,68.5,,,,,,
51191,Richmond City,75,94,73.7,,,,,,
51193,Roanoke City,72.6,77,71.9,,,,,,
51195,Salem City,72.6,79,71.7,,,,,,
51197,Staunton City,70.6,94,69.2,,,,,,
51199,Suffolk City,75.3,89,74.1,,,,,,
51510,Virginia Beach City,75.3,100,73.4,,,,,,
51520,Waynesboro City,71.1,103,69.3,,,,,,
51530,Williamsburg City,75.6,100,73.9,,,,,,
51540,Winchester City,70.6,86,69.5,,,,,,
51550,Adams County,71.1,127,62.7,,,,,,
51570,Asotin County,68.9,127,59.3,,,,,,
51580,Benton County,73.7,126,66.1,,,,,,
51590,Chelan County,61.1,125,54.3,,,,,,
51595,Clallam County,59.2,127,53.6,,,,,,
51600,Clark County,67.6,127,59.8,,,,,,
51610,Columbia County,67.8,126,59,,,,,,
51620,Cowlitz County,64.4,127,56.9,,,,,,
51630,Douglas County,70,126,62.1,,,,,,
51640,Ferry County,62.6,126,56.2,,,,,,
51650,Franklin County,73.1,127,65.1,,,,,,
51660,Garfield County,68.7,127,59.2,,,,,,
51670,Grant County,73.4,126,65.2,,,,,,
51678,Grays Harbor County,61.8,126,56.6,,,,,,
51680,Island County,63.3,127,57.8,,,,,,
51683,Jefferson County,58.4,127,52.2,,,,,,
51685,King County,61.6,126,55.6,,,,,,
51690,Kitsap County,65,126,59.1,,,,,,
51700,Kittitas County,63.4,126,56.7,,,,,,
51710,Klickitat County,67.7,126,59.7,,,,,,
51720,Lewis County,61.6,126,55.4,,,,,,
51730,Lincoln County,68,126,60.7,,,,,,
51735,Mason County,62.2,126,56.8,,,,,,
51740,Okanogan County,62.1,126,55.6,,,,,,
51750,Pacific County,61.6,127,55.9,,,,,,
51760,Pend Oreille County,62.8,126,55.1,,,,,,
51770,Pierce County,60.3,126,54.6,,,,,,
51775,San Juan County,62,126,57.7,,,,,,
51790,Skagit County,60.2,126,54.1,,,,,,
51800,Skamania County,60.9,126,53.5,,,,,,
51810,Snohomish County,60.6,127,54.3,,,,,,
51820,Spokane County,68,126,59.6,,,,,,
51830,Stevens County,65.6,126,58.5,,,,,,
51840,Thurston County,64.3,126,58.9,,,,,,
53001,Wahkiakum County,61.8,127,55.8,,,,,,
53003,Walla Walla County,72.4,126,65,,,,,,
53005,Whatcom County,59.7,126,52.9,,,,,,
53007,Whitman County,69.6,127,60.8,,,,,,
53009,Yakima County,65.6,126,57.9,,,,,,
53011,Barbour County,69.4,104,67.3,,,,,,
53013,Berkeley County,71.3,95,69.6,,,,,,
53015,Boone County,70.8,66,70.4,,,,,,
53017,Braxton County,70.8,84,69.6,,,,,,
53019,Brooke County,70,92,68.5,,,,,,
53021,Cabell County,72.5,83,71.2,,,,,,
53023,Calhoun County,70.8,81,69.8,,,,,,
53025,Clay County,70.9,79,69.8,,,,,,
53027,Doddridge County,70.9,96,69.2,,,,,,
53029,Fayette County,68.4,74,67.7,,,,,,
53031,Gilmer County,70.9,78,69.8,,,,,,
53033,Grant County,67.9,85,66.6,,,,,,
53035,Greenbrier County,66.2,75,65.3,,,,,,
53037,Hampshire County,69.9,90,68.7,,,,,,
53039,Hancock County,69.2,84,68.3,,,,,,
53041,Hardy County,68.9,92,67.5,,,,,,
53043,Harrison County,71,105,68.9,,,,,,
53045,Jackson County,71.1,70,70.5,,,,,,
53047,Jefferson County,71.9,105,70.1,,,,,,
53049,Kanawha County,71.6,73,70.8,,,,,,
53051,Lewis County,71,98,69,,,,,,
53053,Lincoln County,72.3,73,71.5,,,,,,
53055,Logan County,70.8,57,71,,,,,,
53057,McDowell County,68.9,56,69,,,,,,
53059,Marion County,69.9,85,68.8,,,,,,
53061,Marshall County,69.6,83,68.4,,,,,,
53063,Mason County,71,58,70.8,,,,,,
53065,Mercer County,66.8,54,67.1,,,,,,
53067,Mineral County,70.1,83,69.1,,,,,,
53069,Mingo County,71.2,52,71.6,,,,,,
53071,Monongalia County,69.4,84,68.2,,,,,,
53073,Monroe County,68.2,72,67.6,,,,,,
53075,Morgan County,70.3,86,69.2,,,,,,
53077,Nicholas County,67.9,82,66.8,,,,,,
54001,Ohio County,69.9,97,68.2,,,,,,
54003,Pendleton County,66.8,96,65.2,,,,,,
54005,Pleasants County,71,91,69.5,,,,,,
54007,Pocahontas County,63.4,71,62.7,,,,,,
54009,Preston County,67.2,93,65.7,,,,,,
54011,Putnam County,71.8,74,71,,,,,,
54013,Raleigh County,67.5,66,67.2,,,,,,
54015,Randolph County,65.1,98,63.2,,,,,,
54017,Ritchie County,71,90,69.5,,,,,,
54019,Roane County,71.1,80,70,,,,,,
54021,Summers County,68.7,75,68,,,,,,
54023,Taylor County,69.9,90,68.5,,,,,,
54025,Tucker County,65.3,98,63.4,,,,,,
54027,Tyler County,70.5,81,69.4,,,,,,
54029,Upshur County,69.1,101,67,,,,,,
54031,Wayne County,72.3,80,71.2,,,,,,
54033,Webster County,66.5,76,65.7,,,,,,
54035,Wetzel County,69.6,73,68.8,,,,,,
54037,Wirt County,71.3,90,69.9,,,,,,
54039,Wood County,71.7,89,70.2,,,,,,
54041,Wyoming County,68.8,60,68.9,,,,,,
54043,Adams County,70.3,122,65.4,,,,,,
54045,Ashland County,65.3,123,60.9,,,,,,
54047,Barron County,69.2,124,63.9,,,,,,
54049,Bayfield County,65.2,124,60.7,,,,,,
54051,Brown County,68.4,123,63.3,,,,,,
54053,Buffalo County,72,126,66.5,,,,,,
54055,Burnett County,69.6,126,63.6,,,,,,
54057,Calumet County,69.8,125,64.5,,,,,,
54059,Chippewa County,70.5,126,64.5,,,,,,
54061,Clark County,69.3,126,63.9,,,,,,
54063,Columbia County,71.2,123,66.1,,,,,,
54065,Crawford County,71.4,119,67.5,,,,,,
54067,Dane County,72,125,66.6,,,,,,
54069,Dodge County,70.9,124,65.9,,,,,,
54071,Door County,65.5,119,61.4,,,,,,
54073,Douglas County,66.6,126,60.9,,,,,,
54075,Dunn County,71.6,126,65.5,,,,,,
54077,Eau Claire County,71.3,126,65.2,,,,,,
54079,Florence County,66.7,125,60.2,,,,,,
54081,Fond du Lac County,71.4,126,65.3,,,,,,
54083,Forest County,65.2,121,60.4,,,,,,
54085,Grant County,71.8,120,67.7,,,,,,
54087,Green County,72,123,67.3,,,,,,
54089,Green Lake County,71.2,125,65.9,,,,,,
54091,Iowa County,71.6,124,66.6,,,,,,
54093,Iron County,64.7,120,60.4,,,,,,
54095,Jackson County,70.7,125,65.1,,,,,,
54097,Jefferson County,71.7,123,66.9,,,,,,
54099,Juneau County,70.5,122,65.4,,,,,,
54101,Kenosha County,71.7,122,66.8,,,,,,
54103,Kewaunee County,66.5,118,62.2,,,,,,
54105,La Crosse County,72.4,124,66.7,,,,,,
54107,Lafayette County,71.6,122,67,,,,,,
54109,Langlade County,66.3,122,61.3,,,,,,
55001,Lincoln County,67.4,121,62.1,,,,,,
55003,Manitowoc County,67.1,118,63,,,,,,
55005,Marathon County,69.2,125,63.3,,,,,,
55007,Marinette County,67.2,122,62.4,,,,,,
55009,Marquette County,70.7,121,66.1,,,,,,
55011,Menominee County,67.5,121,62.8,,,,,,
55013,Milwaukee County,71,123,65.7,,,,,,
55015,Monroe County,70.5,122,65.3,,,,,,
55017,Oconto County,67.4,121,63,,,,,,
55019,Oneida County,65.3,119,61.1,,,,,,
55021,Outagamie County,69.4,121,64.7,,,,,,
55023,Ozaukee County,69.5,122,64.5,,,,,,
55025,Pepin County,72.3,126,66.6,,,,,,
55027,Pierce County,73,126,66.2,,,,,,
55029,Polk County,70.8,126,64.6,,,,,,
55031,Portage County,69.8,124,64.6,,,,,,
55033,Price County,66.7,123,61.4,,,,,,
55035,Racine County,71.3,119,66.6,,,,,,
55037,Richland County,71,118,66.6,,,,,,
55039,Rock County,72.4,123,67.8,,,,,,
55041,Rusk County,68.9,126,63.3,,,,,,
55043,St. Croix County,72.6,126,65.7,,,,,,
55045,Sauk County,70.9,121,66.2,,,,,,
55047,Sawyer County,67.1,124,61.7,,,,,,
55049,Shawano County,68.2,121,63.6,,,,,,
55051,Sheboygan County,68.8,121,64,,,,,,
55053,Taylor County,68.3,126,62.6,,,,,,
55055,Trempealeau County,71.9,126,66.1,,,,,,
55057,Vernon County,70.9,121,66.3,,,,,,
55059,Vilas County,64.3,118,60.3,,,,,,
55061,Walworth County,71.7,122,67.1,,,,,,
55063,Washburn County,68.1,125,62.8,,,,,,
55065,Washington County,69.8,123,65.1,,,,,,
55067,Waukesha County,70.9,122,66.1,,,,,,
55069,Waupaca County,69.1,116,64.9,,,,,,
55071,Waushara County,70.3,124,65.3,,,,,,
55073,Winnebago County,71.4,126,65.7,,,,,,
55075,Wood County,69.8,123,64.6,,,,,,
55077,Albany County,62.3,125,55.6,,,,,,
55078,Big Horn County,67.3,126,59.5,,,,,,
55079,Campbell County,69.6,126,61.3,,,,,,
55081,Carbon County,63.8,126,57.2,,,,,,
55083,Converse County,67.8,126,60.9,,,,,,
55085,Crook County,69.2,126,61.1,,,,,,
55087,Fremont County,64.1,126,56.7,,,,,,
55089,Goshen County,69.5,123,63.3,,,,,,
55091,Hot Springs County,66.8,126,59.4,,,,,,
55093,Johnson County,66.5,125,59.2,,,,,,
55095,Laramie County,66.4,123,60.4,,,,,,
55097,Lincoln County,60.8,127,52.9,,,,,,
55099,Natrona County,67.1,126,60,,,,,,
55101,Niobrara County,70.1,124,63.2,,,,,,
55103,Park County,60.3,126,52.7,,,,,,
55105,Platte County,68.6,124,62.2,,,,,,
55107,Sheridan County,66,125,58.6,,,,,,
55109,Sublette County,58.2,126,51,,,,,,
55111,Sweetwater County,65.2,126,58.3,,,,,,
55113,Teton County,55.8,126,49.3,,,,,,
55115,Uinta County,62,127,54.9,,,,,,
55117,Washakie County,69.1,126,61.8,,,,,,
55119,Weston County,70,126,62.3,,,,,,
55121,Aleutians East Borough,48.2,89,45.5,,,,,,
55123,Aleutians West Census Area,45.7,89,43.6,,,,,,
55125,Anchorage Municipality,48.7,80,46.8,,,,,,
55127,Bethel Census Area,51.3,71,49.7,,,,,,
55129,Bristol Bay Borough,50.8,48,50.4,,,,,,
55131,Denali Borough,51.9,82,49.5,,,,,,
55133,Dillingham Census Area,50.6,58,49.8,,,,,,
55135,Fairbanks North Star Borough,57.7,86,55,,,,,,
55137,Haines Borough,48.6,68,47.5,,,,,,
55139,Hoonah-Angoon Census Area,49.6,75,47.9,,,,,,
55141,Juneau City and Borough,47.6,67,46.5,,,,,,
56001,Kenai Peninsula Borough,48.4,82,46.3,,,,,,
56003,Ketchikan Gateway Borough,53.1,79,50.8,,,,,,
56005,Kodiak Island Borough,48.2,80,46.4,,,,,,
56007,Kusilvak Census Area,51.1,66,49.7,,,,,,
56009,Lake and Peninsula Borough,49.3,59,48.4,,,,,,
56011,Matanuska-Susitna Borough,49.6,80,47.4,,,,,,
56013,Nome Census Area,48.5,74,46.3,,,,,,
56015,North Slope Borough,45.2,68,43.5,,,,,,
56017,Northwest Arctic Borough,51.4,70,49.5,,,,,,
56019,Petersburg Borough,48.9,70,47.5,,,,,,
56021,Prince of Wales-Hyder Census Area,53.6,76,51.9,,,,,,
56023,Sitka City and Borough,51.5,85,49.3,,,,,,
56025,Skagway Municipality,45.7,56,45.3,,,,,,
56027,Southeast Fairbanks Census Area,53.5,84,51.1,,,,,,
56029,Valdez-Cordova Census Area,47.1,81,44.5,,,,,,
56031,Wrangell City and Borough,52.5,71,51,,,,,,
56033,Yakutat City and Borough,46.5,88,43.8,,,,,,
56035,Yukon-Koyukuk Census Area,56.6,74,54.6,,,,,,
